review_id,review,rating,time,company,data_source
8313be63-9f92-4cca-8253-271f71500800,app not loading in my android phone rmx 2027,1,2/19/2025 18:40,Amazon Music,Android
,restricted mode wont turn off while on mobile data and i am forced to use my downloads  and sometimes that doesnt even work its been like this for years and only turns off while on wifi my family members do not have this problem and i seem to be the only one but it is very annoying be i cant listen to any hip hop or rap or literally anything with explicit content ive tried everything from reinstalling the app to trying multiple accounts nothing works very annoying,2,5/25/2023 23:22,YouTube Music,IOS
,had itunes for years in the early 2000s this is an amazing upgrade to streaming music compared to the competitors with the animated album covers  newly added features like band histories and artist suggestions by far the easiest way to listen to music if you do have very niche tastes it does have some faults such as missing songs or discontinued licenses but the ability to upload your own files to your cloud saved playlist is a strong plus,4,1/27/2025 2:18,Apple Music,IOS
f118438e-3c9f-4671-9f5e-7fba98cd54a8,just a fantastic music app  its reliable  it has every song known to man  it has live audio which is amazing if youre into lofi girl livestreams i also wanna shout out the free version  the ads are nowhere near as disruptive as the spotify ads,5,2/19/2025 23:51,YouTube Music,Android
,this app is underlaid with a perfect background blend of sounds from nature non intrusive birdsong and stream sounds blend together to help you focus on being on your own island of peaceful harmony so you can relax and be mindful of the present moment you are experiencing rather than worrying about ongoing  future fears and dilemmas the stories are wonderful from gifted voice actors and the daily calm meditation from tamara is a fantastic way to begin your day feeling relaxed and positive calm is a true gift for anyone having a tough time with everything challenging this year of 2020 has brought to us all thank you to everyone involved in creating this place of sanity in these difficult times,5,12/12/2020 13:25,Amazon Music,IOS
cbbafc7b-aa38-4a73-aa38-b21ac7f36f11,its nice streaming music for free outside of the excessive advertising yes spotifyi comprehend the difference between the subscription model and the free model what i lack in understanding is how the advertising  specifically on the google android platform  has gotten so excessive and abrasivetheres very little to differentiate between spotify and pandora at this point the subscription model is the worst thing possible and its not sustainable neither is endless advertising,2,2/18/2025 17:52,Spotify,Android
,okay  i usually do not leave reviews however i felt this deserved a review the children stories are cute however  after listening to a few of them with my 18month old and 3 year old i noticed they like to slip in woke ideologies one story has the main character using theythem pronouns  one story has gay badgers each story seems to have something slipped in im all for the lgbtq community however i believe children should not have to have gender confusion thrown their way i wont be letting my kids listen to these stories anymore because they should be focusing on kid stuff  not gender and other things im happy to go back to reading the old fairy tales to my kids myself,3,4/18/2023 19:29,Amazon Music,IOS
924997d0-3cb4-4360-bf4a-dfadae652a3c,oh think its the best music app,5,2/25/2025 14:47,YouTube Music,Android
94e80365-fabe-4df0-a27b-99c16af9b857,the app was fine  but the new update is terrible  to edit the queue  every individual song must be removed one at a time  please revert this  or allow multiple selections again,2,2/25/2025 23:00,Spotify,Android
,the amount of features that should obviously be in this app that are not is literally insane  it continues to surprise me how many features arent in this it is very annoying how long downloads take to load  like seriously  theyre supposed to be downloaded you also cant pin playlists which is the most annoying feature about this you also have to manually refresh your playlists to update what you have downloaded the ai album covers for playlists is literally useless downloading doesnt even work all the time  theres a lot of times a few songs on a playlist of mine wont download unless i remove the whole playlist as a download multiple times till its downloaded i could go on all day about how this is not efficient to use for music if you actually are a frequent user dont buy it or use it im only stuck with it cuz my dad pays for it,1,3/10/2024 7:19,YouTube Music,IOS
d9832549-d4c6-4f76-a00c-aaf305315796,terrible app just kicks me out whenever it feels like it  even though network is working perfectly very terrible experience dont recommend this app,1,2/24/2025 8:07,YouTube Music,Android
,having the most recent song you add placed at the top of a playlist is most preferred for me however  id like the option to move around songs without having to scroll all the way to the bottom of my playlist to take the new song and put it up at the top or somewhere else which is to say  when you have the playlist set at most recently added  and shift some songs around  the newly added song gets placed at the bottom and songs are no longer placed at the top,4,3/1/2021 20:48,YouTube Music,IOS
,they are slowly making this app worse first they took away the slider that added or took away variety and now it seems like they are just trying to shove new music down my throat i dont want to listen to those songs i also really enjoyed the rediscover music you loved tab because it was cool to see what i had listened to a year ago but in the new update they took that out for some reason also i used to be able to see other versions of songs and songs that were similar to that song by going into more info about it but they took that out too that feature was pretty much the reason why i kept this app even after they got rid of other features this app gets more boring  simple  and frustrating with every update they should have just kept it the way it was when they first put it out it was better that way,1,6/15/2018 15:28,YouTube Music,IOS
0ceffd4a-d8b3-413e-8899-8829ae138a37,what a waste of time  ive just spent the best part of an hour trying to sign in with my apple id  all i get is it going back to sign in page all i want to do is listen to some stuff ive bought on itunes over the years and it wont let me get past the 3 month trial page  very annoying i know i have the correct password as if i try a different one it prompts me that its wrong cant sign in  sign up or use it waste of time tried uninstalling and reinstalling twice now and still to no avail,1,12/20/2018 3:31,Apple Music,Android
,so they gave me a 14 day free trial and i did not know that but when it ran out i was like oh ok im still able to click on a song and listen to it no problem well  no cuz once the free trial ran out to listen to the full song  the playlist would be on shuffle and you would have to wait till the song came on and when you clicked on the song  it would play like 6 seconds of it and then would stop playing that also once the free trial ran out you got to skip 6 songs per hour and the app says well you can just upgrade to premium and so you are like alright ill get premium and then be able to click on a song and listen to it right there and then no it legit says that it does not support premium on the app im my opinion if it cant support it then why put all these premium features why not just make it where those are already built in and you dont have to worry about it but no anyways thats my review i hope yall see this and edit yalls app cuz right now  its trash,1,7/8/2022 6:03,Spotify,IOS
fcaf4883-22d7-4290-b3c9-f7b0f716e580,spotify has gotten better over the years but there are still some major issues most of the problems i have seem to be related to the algorithm i have over 4k songs in my liked songs playlist yet the random setting plays some songs repeatedly every day or two while never playing other songs in this playlist and the most playedfavorite song list i get at the end of the year hasnt been a song i particularly like but rather a song the algorithm has decided to play repeatedly over the year,2,2/9/2025 17:40,Spotify,Android
49a2bfbf-ab30-4a2d-a355-36e5807c2fbd,i am trying to play a song it is not playing when i click a song it says upgrade to premium to stop ads even after clicking dismiss the music is not able to play and to play a song from playlist it is saying that something error is going on i just downloaded this app today and st up my account i dont know what bugs and glitches have you fixed in this new update,1,1/4/2025 6:12,Amazon Music,Android
,i have used this app for almost a year now  i love it but i have a few issues 1  whenever im trying to get to downloads it takes a long time to load and gets irritating 2  whenever i want to listen to music while doing homework or playing games i for some reason cant get it to play 3  adds but thats pretty much it  great app  but a few irritating things,4,4/1/2024 17:15,YouTube Music,IOS
0c4c3a3f-586a-4149-a65e-408af759bd74,cant play music without paying i used to use spotify free and still be able to listen to music but now i cant listen to anything everything is a premium feature,1,2/25/2025 21:08,Spotify,Android
d0bcf4d1-714b-4ee4-afa1-39dcc3d5fc2e,i listen all the time i hope i get some money so i can get their premium spotify i lost all my albums and other music when people broke in and stole everything but spotify has kept me sane thank you now  im not sure the lyrics show up for all music but i have them on lots of my favorites and i drive people crazy with my singing,5,2/8/2025 17:38,Spotify,Android
dc013b64-a219-4a1c-a048-0b3cc167aa32,even after paying for premium i still have ads before during and after podcasts ive downloaded music albums and the playlist is not the way it was on the album when originally released i would like to be in control in regards to when the app starts to play in my car even if the app has been closed  when i start my car  it starts playing the podcast or music i was listening to and i have to open and reclose the app more issues but no more space to list them here,1,2/18/2025 17:32,Spotify,Android
423a3336-2d32-4b39-913c-4a824653ac96,only problem i see in android is that you cant view album by right clicking a song,4,1/18/2025 17:44,Apple Music,Android
,its a wonderful app and ive been using it for as long as i can remember  and its the most convenient way for me to listen to my music while i do homework  clean  cook  whatever as of lately however  i cant play my music and its more inconvenient than it is helpful the issue is i will try to play a song  and it will either freeze and wont play  or it will play the first 912 seconds then stop im mostly upset because i have all of my music downloaded  but ive found the only way to fix this is to exit the app and it will autopause  then it will work but its tedious doing this for every single song  some of which wont even play i dont know what happened but since about a week and a half ago its been a hassle to listen to music ,5,2/26/2022 5:52,Spotify,IOS
17d4a86d-9326-4c24-ab63-2c42c3f47f08,why do i pay for premium when the app closes while in the background,1,2/25/2025 19:39,YouTube Music,Android
b006ac3b-d37c-4d0f-a363-ff5a5391696d,i dont know how else to send feedback  but when my phone is unlocked it is stuttering the music randomly  especially when i open up the app while im playing anything  or when the app itself is open at all while playing anything,3,12/23/2024 5:50,Apple Music,Android
,love this app  but has anyone else run into the issue if you add lots of songs around 5075 to a playlist in quick succession  put them in specific order  and then add just one more  that it immediately discards the last hour of work you put into that playlist it was doing this on my iphone 12 so i thought it was a hardware issue  but the same thing happens on my 16 pro out of the box yesterday running ios 18 apple support couldnt identify a solution  so do any of you have any insight to working around this issue or should i just add fewer songs to a playlist weak answer if you ask me,4,9/23/2024 5:47,Apple Music,IOS
cefc958a-a688-42d7-b65c-6d1228949bd8,bro wants us to pay for basics things ,1,2/25/2025 9:40,Spotify,Android
,the heart icon is gone so you can no longer know which songs you have saved in your library this was important when browsing through various albums and playlists to know which songs you already have liked im constantly adding songs with the new plus icon to find out i already have them saved to my library  there is no longer the option to like all songs from an album or playlist  you now have to add to playlist  liked songs its a change will take time to adjust  furthermore removing liked songs with the new plus icon takes an additional step  as you have to then select if you want to uncheck if from liked songs or add it to additional playlists convenient if you want to add a song to multiple playlists at once  but extra step to remove from liked songs though it slows down accidental unliking of songs  main complaint just bring back the heart icon for songs i have saved throughout the music universe so im not doubleadding,3,6/24/2023 19:48,Spotify,IOS
355e1413-e115-4ca8-9c1f-f390ea7655ad,best song quality u can get here im so amazed after this i cant go back to spotify,5,1/20/2025 11:50,Apple Music,Android
,i know i already wrote a review on this but i want to make sure you actually read it im absolutely fed up with the new update look i love this app  but the update basically just ruined it it wont let you play individual songs  it only plays the preview of it and if you search the song  it only pulls up playlists  and some of the dont even work the only way you can actually play individual songs is if you play the playlist  you cant skip to the song you want bc you need premium for that i liked the old version better  bring it back please youre only getting one start from me until you fix this  if it gets worse then i will delete this app  here is another issue with the update  when you play a song  you cant go back or fast forward or anything if you know what i mean  i cant even restart the song sorry but this is getting so frustrating and annoying  please fix this or im done with this app,1,6/12/2021 4:13,Spotify,IOS
e3c77ecf-4281-4487-b311-b85838d73941,i love this i can choose my songs to work out too  which makes me much more motivated,5,1/29/2025 0:59,Apple Music,Android
2a4adcad-cacd-47bc-a350-c9b7ab42e759,i love the app but i do have a suggestion i wish i had a option from my liked screen to see the video of the song i liked,5,2/26/2025 0:16,YouTube Music,Android
819f396f-1e32-4152-badf-cf0de357cf37,honestly this app just sucks poorly built and laid out features are inconsistent it often fails to load especially when switching between qualities  doesnt have as many song selections as i would like and overall its just bad especially considering this is coming from a power house like amazon i thought theyd do better i mean heck  didnt get song que control until this last update and even then it doesnt work really well it gets 2 stars because the sound quality is amazing,2,1/1/2025 14:53,Amazon Music,Android
d1c53aa8-73e1-4189-a48a-d1915db587ac,such a good music app firstly it lets you set up your own account  it asks your music type and you get to choose your artists you get to explore many types of music types you get to share playlists with friends  family  and loved ones you can either hide your playlists if your uncomfortable sharing them or people viewing them there are many playlists  artists  songs that you get to explore 55 music app,5,2/11/2025 23:26,Spotify,Android
0cb575db-0049-467f-8813-4114b0d026b0,music is important so i needed a music app that was offered at a price i could continuously afford  one that would save any music i ever wanted to save without limits  one that has playlist and download options youtube nailed it this app offers so much more im a huge fan and honestly the missing star is because when the charge hits the bank before the paycheck youtube has no mercydoeant matter that ive been a paid member for over 5 years or that i think im im important hahaha 4,4,8/28/2024 18:01,YouTube Music,Android
,my therapist  robin have been telling me for about two or three years to use this calm app make it so bad kaiser paid for it for us when i finally use it it was a life changer due to my mania for mental illness i never thought my mind can actually get quiet  it gets quiet i learn how to meditate and if youve ever done it and done it or if youre doing it continue to do it and if you havent started  please start you actually here so many positive things when youve meditated and it does take a minute to catch on  so i use the 30 day meditation with man talk to you and it taught me so much i now know how to meditate ive told all my kids about it i love the calm app love it love it love it,5,2/12/2024 11:03,Amazon Music,IOS
13b80a6d-813a-45e4-a517-902dea57d218,trash too slow  laggy  sometimes app crashes you cant search specific song in playlist was listening to my playlist  wanted to remove one from it  but theres no search option for playlist  youve to scroll through whole playlist  find it  in spotify the song youre listening to highlights but not in prime  if youre listening to a song  close the app  open again  it doesnt start from where you left  have to start again from beginning  alexa is stupid  just does simple ,2,2/9/2025 18:59,Amazon Music,Android
,devs constantly push awful ui updates for no reason that are so bad and poorly thought out been a customer for a long timenearly 10 years now and ive never been so close to deleting my account for good as of the current version  there is a share button right above the songs play bar and i constantly am pushing the button on accident when seeking through the current track around the middle of the song another gripe  why put the song album art in two places  the big one in the center of the screen and another smaller one right above it in the upper left corner of the screen its aesthetically unpleasant and clutters the screen which further cramps the space needed  for actual functioning buttons like the share button mentioned previously nonsensical ui updates that serve no purpose but to anger users leave me no choice but to not recommend this app as the goto for a premium musiclistening experience as it used to be,2,2/2/2023 3:05,Spotify,IOS
,omg i swear to god u yalls must be out of yalls minds i swear on gebus this app is not busin my kids tell me the a  snazzy word to use these dayswink wink  it came to my attention that there is some baddies word on here also my kiddos love that song wap  worship and praise they say the best line is now from the top jesus drops  now thats some wap dam i love that cardi  she has some good christian music for my good old kiddos that i love an wap dam someone not pointing fingers an all but cough cough timmy from church told my kids that it stands for waffles and pancakes if you know what i meanbut i know how these weird app can be and i just want to say that my mama told me that i shouldnt have had my good old wap kids at 14 with mymy brother billy boy but my kids think hes theirs uncle and there dad is the mailman but i told them to stop thinking that and to always have a condom and wap but they didnt listen and now im a cumtreewap grandma and my 56 grand baby is being born rn on my lap as we speak oh no i for got to say is that yalls premium isnt letting my 47 grand babys on the family plan  i  cardi  and dodge cat or whatevs btw i thank u for are little therapy sesh and yall gotta love,3,8/17/2022 3:40,Spotify,IOS
8659f042-94a7-463a-92aa-ac23869f29e0,the app isnt very intuitive to use you cant alter the eq when casting music just when you need to do this so you can make sure your happy with your adjustments to the sound quality  why cant you see what the streaming quality is for the songs your playing and why isnt their a volume control when youre using the amazon music app instead you have to go to the alexa app and alter the volume there  yes ofcourse you can speak to alexa but still basic controls,3,8/26/2024 15:37,Amazon Music,Android
,i cant believe it is not possible to change your music preferences once you set it up your music tastes are never allowed to change be ready to constantly be recommended music you do not want to listen to for all the data gathering they do  they dont use it to benefit you very well listen to ten seconds of a song you dislike and be prepared to get recommendations of that ten seconds for months listen to your favorite song several times over and over again and maybe get a recommendations of similar artists every few weeks,1,7/12/2023 15:56,Apple Music,IOS
,ive had this since the last few months of 2019  and throughout my time owning it ive encountered many glitches and just genuinely annoying issues for instance downloaded music not playing unless i reset my phone  songs disappearing and then reappearing after i reopen the app  playlists randomly getting deleted  apple music categories metal  hard rock  alternative  etc disappearing  downloading glitch where it wont download the song until i delete it and redownload it  and many others please fix these issues or i may be forced to cancel my subscription and move to another music streaming service  which i dont want to do especially since i have 40gb of music downloaded but i will if i keep encountering these problems,3,4/29/2022 5:14,Apple Music,IOS
,latest update has taken a fine app and simply made it less user friendly among other issues  the main two problems are the complete loss of the scrubbing ability and the previously played and up next features of the app the ability to scrub through songs has just been removed  replaced only with a volume slide bar which is about as unnecessary as it gets  id prefer a return to the old format here for the playlist feature  when you press the song being played and the previously played and up next songs pop up  the top of that screen is too close the activation area for opening the notifications slide down page the result is that whenever im attempting to close the playlist page by sliding it down  i open my notifications page  simply less user friendly please restore these features to their older formats and have a few more trial testers before releasing this sort of failed update  additionally  when i click the suggest less songs like this  the button should simultaneously function as a skip song button why would i ask the system to suggest less songs like that and continue listening to the song pandora had this figured a decade ago,1,10/18/2022 14:31,Apple Music,IOS
aa7b15ce-04a6-4723-b7e0-43422160bc74,make sure you turn on lossless in audio settings it sounds much better than other streaming services plus its a zero cost upgrade spotify has an edge in podcastsrecommendation algorithm  but the audio quality on apple music makes other streaming services sound like a joke,5,12/10/2024 12:35,Apple Music,Android
,im new to mindfulness and meditation activities i have a lot of stress which turns in to physical symptoms migraines  stomach issues  etc  irritability and insomnia it actually takes effort for me to stop the world for 10 minutes so that i can listen to the daily calm but its so worth it i truly notice a difference in how i feel and react to others sometimes  the daily message is so relevant that it brings me to tears my personal goal is to use this app every single day the other half of that goal is no judgement when i dont  highly recommend and in fact i have and do recommend to everyone its a mini therapy visitwho couldnt use that everyday,5,9/17/2017 15:52,Amazon Music,IOS
,so you guys had this feature where you could scroll up where the playing next list is  and you would see your listen history and be able to slide a song to the left and delete it out of your history please bring that back  i was using it daily  its a very useful feature along with being able to swipe a song in a playlist to the left and delete it instead of having the add to library feature i know the app is still relatively new but as it is right now its not incredibly userfriendly i would also like to suggest  for the listen history  only listing each song once so say you listen to a song a multiple amount of times but it only shows up for the most recent play that would also make the listen history a lot more organized and less chaotic,1,1/10/2022 0:35,Apple Music,IOS
0bda3019-e9ce-4fc6-ad4a-a29027becc6a,extremely laggy  and super inaccurate i watched an ad and it said 30 minutes of uninterrupted music then it played one song and i recieved another ad and after skipping 3 songs  it doesnt let me skip anymore and it says that i used all 6 skips i started listening to music at 8 and only skipped 4 times  then i listened to music again at 10 and only got to skip 3 times before it didnt let me skip anymore this whole app is so laggy it made my phone shut off,2,2/24/2025 4:14,Spotify,Android
7bb628f1-7daf-4053-85fa-32544d350a0b,its been good but we got problems ive been using it for a few months and was enjoying it the last few weeks spotify makes my phone samsung galaxy s21 ultra overheat and lose battery rapidly  up to 4 times faster or 10 an hour its concerning i can watch youtube for hours with no issue  but every once in a while  spotify while playing audio only for 45 minutes is too much for my phone something whacky is going on please fix it 3,3,2/5/2025 16:09,Spotify,Android
022415db-6746-4e6b-b2af-aa4cc7cb3113,after 15 days   the app is seing explore premium and we dont have to acess of songs playing and to explore any part of song,1,2/25/2025 9:30,Spotify,Android
,i enjoy the music and all but two thing i absolutely hate are when youre making a playlist of the certain song thats really long they continue to say add to playlist again this is already in your playlist i understand for if you just want a playlist that doesnt have a song repeating over and over again but when youre trying to make a playlist that has this song on it multiple times or is just this song its just really irritating and the other thing i hate is how they add their own songs to your playlist an example of this is im trying to make a playlist that is just hot demon btches near you by corpse husband but it keeps adding random songs that i do not know and do not want on this playlist and is really irritating me,4,2/23/2022 1:38,Spotify,IOS
27d889bc-cfbc-461f-a681-588febe08fdc,great app for listening to music creating and sorting a library of your favorite songs is easy and even assisted by the app the sound quality is crisp and clear most of the time there is a monthly subscription that lets you listen offine  listen with your device turned off  and have no ads subscriptions in general will always flaw an app  but at least its not that expensive because it does make the app much better been my only music app for awhile now  loving it,4,1/19/2025 8:19,YouTube Music,Android
66137b58-6e26-4ac4-a485-d4e1f451a33a,sort of works  awkward interface im primarily a podcast listener  and use antennapod to quickly queue up several podcasts at a time this app fails miserably at this the add to playlist takes multiple clicks and has a backwards order playback last added played first there is no skip currently playing to next button  and every screen wastes gobs of space that could be used to make this app functional,2,2/17/2025 15:55,Amazon Music,Android
68294566-5fb5-40c6-afec-0b9071d9190a,still waiting on a response on why im not getting a code never gave me the option to get my verification code via text message but yes for sure i was able to login on the browser not the app i can now confirm that my change to anything other than ios have been the smarter move all along so much for practical and universal use its more like extremely complicated and available for highly educated computer experts users im just disappointed for all the time i gave in,1,2/23/2023 17:50,Apple Music,Android
,this site is great i have had it for a while now and i keep using it 247 it never has problems and it works amazingly between both my phone and computer witch is also very easy to use on both overall just amazing everything is easy to access and you will understand how to use it very quickly you can also lock your screen and stuff and still have music siri also works like a charm with this app,5,8/18/2022 18:30,YouTube Music,IOS
,ive used this app for about 9 years and recently for a few weeks my songs have been stopping half way and i have to open back up the app to play the song from the beginning this has happened multiple times when trying to listen to one song also the ads that say click to watch a video for 30 min free ads have been popping up within 23 songs without me skipping not sure if this helps but im using an iphone 11 pro       aside from the bugs its not cool that we cant pick and choose songs we want on the phone  that we have to wait till the song randomly shuffles into our playlist or when we choose the song we want other related songs play fist before we get to the song we are trying to choose       on computer its great  i can get through 15 minutes worth of music until i hear an ad and i can skip 6 times till another ad appears  then skip some more also on computer you can choose the song you want to hear right away,3,3/16/2021 23:36,Spotify,IOS
e8562401-4f62-4dac-a63e-0171c758aff2,with the playlist i made one but then it played a completely different song from the ones i put on also unless you have the premium version you basically cannot play the music you want it shuffles it,2,2/8/2025 15:54,Amazon Music,Android
33f1e904-5bfe-43d3-84f8-25f69fc08a5a,premium is worst like always recent updates are jst worst spotify stop going behind money and make it free,1,2/25/2025 5:59,Spotify,Android
caf55418-1ead-4547-859c-8fab34362c17,perfect i do have the paidfor version because it has everything i want in a music app and i love it podcasts are great  audio books  really useful search function that actually works it has everything the amount of different music ive found just from recommendations is amazing ive never had any problems using spotify so ill just keep on with my subscription and enjoy my listening it makes me happy,5,2/18/2025 19:24,Spotify,Android
689cc182-002c-49d2-9cc3-9b5624ce11a3,theres other options as yall already know my choice for right now is amazon music  its easy for me challenging at best fr  yet easy enough to navigate its a reasonably good music app to learn from and download whatever your favorite generation of sound you prefer,5,1/31/2025 18:22,Amazon Music,Android
,im not one for writing reviews  this is my first because i always think to myself if an app does its job then itll speak for itself however  calm does it job and more i have trouble sleeping on various occasions  particularly when im sick  being sick gives me a strange anxiety causing me to stay up later and later i tried the free version starting off with the sleep stories blue gold to be exact hoping that it would help reduce my anxiety and get me to sleep peacefully its done exactly that  ive used it for the past 4 nights and upgraded to premium in order to listen to more stories as i calmly get whisked away to a better nights sleep   i can only imagine what the other functions of the app do and how they may help  but im more than pleased and genuinely looking forward to exploring the rest of the app thank you ,5,7/28/2019 2:23,Amazon Music,IOS
1835e74d-c8ca-46b9-a8dd-0ff8059932c2,best songs  great for your favorite9 songs you can explore more types of music,5,2/26/2025 1:20,Apple Music,Android
fa96a39b-ca17-437f-9bca-57889cc8c104,the 20250129 version now uses a ton of battery and overheats the phone even when idle the old review issues are still present shuffles other songs into the playlists i built  glitches on open  suffers from buffering stutter even on wifi  and repeats the same songs too often i cant play a specific song  even if ive downloaded it  it wont let me restart a song  and allows only a handful of skips,1,2/2/2025 1:46,Amazon Music,Android
,i would have never known that there was a better site i recently got tmobile  and it came with a way better music site  an remembered the thousands of songs i used to have in my library that i bought from itunes that even apple cant buy i asked for a refund because i wasnt using it  and might pick back up after this subscription goes through its crazy how you have this product for years  then you hit hard times  and those thousands are down the drain i do like apple in general  just after what i found  and losing a hip  and having osteoporosis at the site is pretty tough,1,11/6/2023 8:47,Apple Music,IOS
c0f0b8b5-eade-494b-8680-552a25a2a013,spotify does great when it comes to finding and consolidating the music you like thats about where my enjoyment ends been paying for premium for over 4 years and still find it aggravating enough that the alexa in my kitchen has a better understanding of genre fluidity and theme than this app leaving a 2 star review purely for the fact that even on smart shuffle  you will still have a terrible flow to your music curate very specific playlists otherwise  youll be just as annoyed,2,2/14/2025 0:57,Spotify,Android
e105a475-af71-4500-a57f-186973dfcb5c,i love how i can add songs that arent normally on streaming here my only real gripe is that the shuffle button needs to be more visible the slight bolding doesnt make it clear that its on please turn it red or add a dot to make it a bit more clearer,4,2/19/2025 13:28,YouTube Music,Android
b478ed05-05f6-4b84-8d00-6d1f059c02fa,its an amazing and annoying app  both at once firstly it doesnt let you play songs in background if youre not subscribed for premium then it defaults to play video version of songs with awkward dialogues or weird covers despite selecting play album versionaudio only in data savings settings the app itself glitches out often it doesnt have search songs inside playlist option which was present in play music play music was a superior music streaming app than yt music imo,3,2/24/2025 8:45,YouTube Music,Android
eeb76f68-9c72-4323-bd2d-5313e406a5c8,hi apple music i have newly installed your app as wynk music app is shut can you add feature of free hello tunes in this app too airtel users had this feature in wynk,3,12/1/2024 8:53,Apple Music,Android
ddbe56a2-de6b-4019-818c-32995b778337,they moved it around so the suggested music is less intrusive back to 4 stars now if they could auto equalise volume of music  have the explicit on or off as a toggle button at the top of play lists instead of hidden in settings and random selection be better to not select a song until all others have been selected then i would give 5 stars,4,11/15/2024 13:50,Spotify,Android
,i love this app and am a lifetime access subscription holder  i love statistics i love capturing them  analyzing them  and hopefully using them to some good end this is one of the amazing aspects of the ios sphere of products  however  because calm disappoints and puts me in a awkward situation due to the fact it erroneously logs sleep stories as mindfulness minutes in healthkit  i do not want to throw off my daily mindfulness minutes by logging long sleep stories  so i must disabled healthkit integration in calm this is the lesser of evils though as by not having healthkit enabled in calm  i do not capture actual mindfulness minutes metrics from actual calm meditation sessions  having the ability to log mediation minutes to healthkit but not sleep stories minutes would encourage me to become a better practitioner of meditation using calm id be capturing accurate data to help gauge my progress or lack thereof of my burgeoning meditation routine  i put in a feature request for this ages ago and it never came to be  so im revoicing the request here im sure im not the only one with this quandary,5,3/24/2019 13:46,Amazon Music,IOS
,i seriously love this app and use it everyday  multiple times a day i like the video option  i also like that i can find random mixes that i hear on instagram i took a star off because when you do play music  most of the time itll shuffle through your liked songs playlist sometimes i want a new song would come on instead of defaulting to my liked song playlist so quickly i really wish there was just a little more suggested songs coming up to play next instead of me having to go and search for it,4,10/11/2022 10:38,YouTube Music,IOS
8a5e0132-ce88-4829-b8b7-171ed0c3bcf6,best quality audio but facing ui issues the playback screen doesnt switch to the next song in the queue but the song gets played  while the name on the screen is still of the previous song,4,12/17/2024 19:32,Apple Music,Android
,about a year ago there was an update that made it so to search your library for a specific artist you had to be following them like this is discount twitter annoying but fine  ill just follow my artists and then i can still search my library for a specific one and play them when i want now thats not even possible searching your library for an artists will show you that artists entire catalog  regardless of how many of those songs youve actually saved why even have an artists tab in your library if that tab takes you to music that isnt in your library the artists tab takes you to the same place that a regular search takes you if the goal was to streamline the app then you just made two routes to the same destination  while removing a vital feature now  if you turn off data and click on the artist youre given a downloaded songs option was it really too difficult to give this option when data is turned on as well why do i have to cripple my phone to make the app usable,1,11/10/2020 7:23,Spotify,IOS
7da4e03b-23a5-4438-acad-36413976489b,i love youtube music i use it daily  and i even have premium however  the only thing that annoys me is if you cant keep your subscription  you lose all the music you download  if its downloaded then you should get to keep your music with or without premium for that specific reason  that is why i rate it four stars if that ever changes  i will happily rate five stars,4,1/20/2025 7:33,YouTube Music,Android
,i been having apple music for months now and i love it i never have no problem but as i recently had renew my apple music i cant add songs to my playlist or download them and it been like this every since i had renew my apple music and im very confuse because im feeling like im just wasting my 10 dollars on something i love but i cant use it the way i use to,5,1/14/2023 16:08,Apple Music,IOS
ff529d7f-c69e-4cd4-a1fc-38f371a24651,this app has been great  and i havent minded paying for it for the past couple years  but i dont know what happened as of late its become unusable constantly cutting out  freezing  and crashing i dont have this issue with anything else on my phone  so i dont understand whats going on with this  but im ready to cancel my paid subscription,3,12/31/2024 23:21,YouTube Music,Android
,1 you need to include an alphabetical quick scroll on the righthand side of all of your lists  whether its your list of playlists  your artist library  or inside an actual playlist looking at songs no one has the time to swipe for 30 seconds to the bottom of their library when they want to listen to the who a quick scroll has been a standard on every music app for years now get with the times  2 the artist library page needs a royal update or retrodate  rather i had an older version of the app until yesterday where all artists whose music you had saved into your library displayed on the same library in a neat  clean fashion  regardless of whether or not you follow them now you can only neatly organize those artists whom you follow  and the rest are left in this awkward  disorganized list of artists with a big follow button next to it we know what youre doing guys if we want to follow an artist  we will for now  just let us organize our artist library in a straightforward fashion  3 another retrodate put back the option to view your songs library sometimes you just wanna shuffle your songs yeah  the liked songs playlist is there  and thats cool and all  but its not intuitive when you have playlists and artists listed up top put it back,3,7/3/2019 0:59,Spotify,IOS
da127d1d-daf0-450d-8de1-e0e9a5be4d16,shame on google this is still a onestar app this is still a frustrating user experience i cant believe they havent fixed this yet but the reviews i know im not the only user frustrated by this when casting to google home speaker groups it plays 25 songs of a large playlist and then stops the up next list only has 25 songs in it and also  if they ever ditch access to my uploaded music i will stop paying,1,1/6/2025 19:48,YouTube Music,Android
c49ec159-8f4b-4525-955c-6e902a7a72b3,i hate their business skills that is not playing the song i want  but they want,1,2/23/2025 4:04,Amazon Music,Android
698ed91e-4705-4aed-a90e-f259b558f3a4,the only reason why i had initially signed up apple music was because verizon was willing to include it in my plan for free ill admit i was curious about it but wasnt planning on using it as my main music provider for 7 years  spotify was my goto  yes  i had spotify premium the more i used apple music  the more i realized how much i liked it its so much more organized than other apps ive tried the playlists  the suggestions  the transition from to song the quality of the sounds ,5,8/5/2024 21:21,Apple Music,Android
f611c766-66bd-48f1-9633-b8f89400ab56,in my car  i need to run an older version as the latest version causes it to crash or not load a the queue now the older version prompts an update an refuses to run how can i run this app on my car head unit that needs support for android 6 and 32bit,1,2/19/2025 22:05,YouTube Music,Android
